label,tweet,sentiment
happy,eung aku sih termasuk zonkies n receh ppl aku punya ratusan meme yang neomu unfaedah tapi bisa bikin orang lain smiley hehe aku juga orngnya spammer bawel sayang able aku bisa cute bisa enggak kok seriously aku enggak bohong hati,pos
happy,apa tanggapan kalian tentang wanita yang bercadar kagum saja begitu di era jaman now gue saja mau pakai gamis susah banget lah dia bisa bercadar begitu dilingkungan yang enggak jarang enggak mendukung dan nganggepnya teroris,pos
fear,[username] itu menurutmu tapi menurutku ini menyeramkan kamu kalo terjadi apa apa disini karena ulah monster itu gerutunya dengan kesal ariel [not] mau melihat ke sekitarnya ia hanya menunduk melihat jalan bebatuan yang ada di depannya dia [not] ut un,neg
sadness,atau bahkan mereka enggak tau keberadaan makanan modern seperti itu melihatnya saja sudah terbayang berapa hari kerja untuk membayarnya apalagi memakannya sayaaaaang aku pengin kayak mereka tapi indak bisa aku sudah terkena sindrom kekinian,neg
love,[c48] sayang banget sama nya goeun hatinya baik banget tetap ikhlas ajarkan yuri padahal dia juga pengin banget jadi main vocal you win my heart goeun,pos
sadness,waaaaa pengin tapi tapi tapi enggak guna enggak di pakai begitu sekarang mah starbucks ini jakarta barat dki jakarta,neg
fear,sampai tadi tuh cerita tentang teman yang ikut kajian ibadah begitu tapi kajiannya itu menyimpang yang katanya didalem kajian itu bawa-bawa ganti presiden pokoknya yang intinya kontra sama pemerintahan ah pokoknya gitudeh soalnya rada sensitif nih kalo bahas beginian,neg
fear,rlt apa perlu pacaran settingan biar enggak digangguin mantan terus asli ngeri aku dia masih upload foto berdua dp enggak ganti tolong dong aku kudu bagaimana,neg
happy,[username] harus pak jokowi yang mimpin karena beliau sederhana dan asli sudah bantu masyarakat dengan ribuan sertifikat yang di [url] akan ada lagi mafia tanah berani ambil tanah yang hak rakyat karena sudah ada sertifikat kami tetap mendukung jokowi,pos
sadness,[username] iya aku enggak bisa kayak begitu ke orang jadi aku gakmau dibegitukan juga kalo dia mau makanan yang kayak punyaku aku mending belikan dia yang sama asal [not] ambil punyaku,neg
fear,selain pocong aku seram juga dengan hantu merangkak mengesot nih selalu bayang tgh naik tangga tetiba natang nih kejar setan betul [url],neg
love,kenapa gua cinta banget sama bang wawan sebagai abang gua ya karena dia salah gaulnya rata sama kayak gua banyak kesamaan juga hehe,pos
love,bahkan tiap kali lihat mino ketawa senyum disini jadi ikutan senyum tau semangat song mino we will always be with you,pos
sadness,[username] nokia c3 termasuk barang mewah di kala itu tiap ada yang memakai c3 langsung segan apalagi bb ngaoahahaha dulu beli pas harga berapa seumur umur aku enggak pernah memakai bb soalnya huuhu,neg
sadness,liburan ke jakarta sudah habis harus balik ke jepang lagi lalu manyun aku masih bisa re schedule tiket nih masih enggak mau balik reschedule tuh bayar lagi ya enggak apa-apa masih kangen rumah kangen mama papa abang kamu sayang uangnya bisa ditabung dia mengambek,neg
fear,[username] oo begitu beda kali ya gue malah disuruh soalnya mensnya keluar ngegumpal terus begitu jadi [not] ut jadi kista pas minum pil kb jadi lancar jaya,neg
fear,untuk kesekian kalinya getaran itu terasa lagi walopun di tempat kami [not] terdampak gempa akan tetapi getaran2 iru cukup membuat panik semua masyarakat sehingga harus tidur di luar n tidur di lapangan,neg
love,semoga sehat selalu dan yang terpenting selalu sayang dan cinta sama [username] walaupun gue itu followers baru tapi kita bisa saling kenal karena kita keluarga we are family i love you,pos
happy,bahagia kalau kamu datang tepat waktu bahagia kalau ac bekerja dengan maksimal bahagia kalau perka berjalan normal selamat bekerja ya min [username],pos
happy,alhamdulillah point tiga lagi pelan pelan merangkak naik matursuwun [username] tetap jaga trend positifmu ini perjalanan masih panjang yang berangkat away hati hati dijalan sarewa [url],pos
fear,[username] bukaaan tapi aku punya kayak semacam trust issue begitu [not] ut diomongin sama teman dekat [not] ut kalo mengomong a nanti malah salah dan aku [not] tipe orang yang gampang ceritain semua masalahku ke orang lain alias susah terbuka,neg
love,balik lagi kesetiaan dan cinta itu diuji ketika ada yang sakit hehe aku melihat sayangnya papa itu pas melihat papa yang enggak ada capenya mengurusi nenek kakek pas sakit huhu berlinang mengomongkan papa itu sekali sekali tapi enggak bisa enggak menangis hoho,pos
fear,kenapa enggak berobat simple [not] ut suatu hari snap lalu od sekarang gue lihat benda tajem saja masih suka [not] ut [not] ut tiba-tiba melakukan yang aneh-aneh,neg
fear,tawuran suporter ini nih yang bikin penikmat bola awam macam i [not] ut menonton langsung di stadion,neg
sadness,seharusnya gue bersyukur dikasih rezeki bisa sekolah sampai tinggi dan di tempat yang ya bisa dikatakan fasilitasnya selalu ada dan lengkap sedangkan mereka setiap ke sekolah harus naik kapal compreng yang jaraknya cukup jauh dari rumah mereka hebatnya lagi mereka enggak ngeluh,neg
happy, [not] karena soalnya susah tapi karena soalnya sama persis kayak quiz p e r si i si akhirnya ngerjain enggak sampai 30menit selesai setelah selesai mikir begitu baiknya allah sama wanda tapi wanda masih sering nglanggar,pos
love,cuaca boleh berganti masa udara boleh menyusut atmosfer tetapi kepadamu cinta [not] akan berganti maupun menyusut detik ini di kepalaku ingatan berdesakan mengeja namamu,pos
love,kata yang paling indah di bibir umat manusia adalah kata ibu dan panggilan yang paling indah adalah ibuku ini adalah kata yang penuh harapan dan cinta kata manis dan baik yang keluar dari kedalaman hati kahlil gibran,pos
sadness,nah nyetatus lah aku di wa broken heart is real with thousand of heart broken emojis haha ada pesan terselubung memang karena masnya juga enggak ada kabar sejak hari ulanh tahunnya jumat kemarin,neg
love,siapakah yang mencintaiku dan akan mencintaiku selamanya dengan cinta yang [not] mungkin lenyap oleh kesulitan penderitaan dan kejahatan yang kuperbuat orang itu adalah kau ibuku anonim,pos
fear,mana adaaaa eh ada ding tapi enggak ah [not] ut disini daerah rawan kalau keluar malam saja pulangnya diantar rame-rame saking rawannya,neg
fear,ke dokter kandungan saja beb kalau [not] ut kenapa se [not] terlambat saja soalnya tiap orang beda penyebab nya ada yang karena hormon ada yang lain,neg
sadness,setiap mendengar lucas berbahasa korea kumerasa [not] sendiri tapi at least dia mah paham orang mengomong apa cuman enggak bisa ngebalikin nah gue serius kagak ngartik,neg
happy,wah gila sih ini lokasinya mirip2 selly oal amp,pos
love,tuhaaannnn kangen banget sama dia adakah ia juga merindukan ku bulan terangnya sinarmu mlam ini bulan sampaikan salam ku pdnya dia pasti juga melihat kamu disana bilang sama dia aku sayang banget sama cinta banget sama dia n aku saangat merindukannya,pos
happy,alasan utamanya karena aku pengin mereka jadi kado sweet 17th aku nanti itu sudah lebih dari cukup buat aku selain itu aku juga pengin ketemu mereka se [not] mereka pulang ke rumah masing masing,pos
love,kamu lewat sedetik saja fokus aku langsung hilang bikin sakit perut kepala pusing juga inituh gejala jatuh cinta,pos
sadness,inayah ke iyaiya sudah [not] usah sedih begitu,neg
happy,bagus banget woy lagunya apalagi pas menonton livenya ditambah fanchantnya merinding gila pokoknya album ini memanjakan telinga banget bakal disayang sayang deh kalau dapat albumnya,pos
fear,jadi ingat dulu pernah lagi naik mobil mama yang nyetir gue duduk di sampingnya terus lewat jalan kecil begitu kan sempit ya terus gue buka kaca begitu soalnya di kiri ada mas2 lagi berdiri namanya jalan kecil ya gua [not] ut dia keserempet dong,neg
love,bagiku cinta adalah soal hati yang nyaman dan tenang dimana anda merasakan kenyamanan dan ketenangan berarti anda dalam lingkungan kasih dan sayang,pos
fear,semoga enggak nongol ybs seram aing bisa salah tag,neg
sadness,gerah perjalanan jauh,neg
happy,sebuah keindahan diatas keindahan apabila aku bisa menikmati puncak itu bersamamu auftttt,pos
happy,sih you again when i sih you jogja ini beberapa partner yang menyukseskan liburan kemarin siapa tau ada yang butuh untuk membantu liburan di jogja hotel juli,pos
happy,ingat enggak kita lagi menonton sambil gayem tempe mendoan persis di depan kita ada yang joget2 asik banget kayak boneka mampang,pos
love,aku baru merasakan apa itu jatuh cinta aku [not] bisa menghentikannya aku [not] bisa menghentikan diriku yang selalu ingin dekat dengan mu,pos
love,hal yang paling mengejutkan saat kamu cukup dalam merenungkan hal ini adalah kamu akan tersadar bahwa cinta [not] ekspektasi sebenarnya adalah bentuk cinta dengan tingkatan paling tinggi mengapa karena cinta [not] ekspektasi adalah bentuk kepasrahan total kepada ilahi,pos
love,[username] semakin dewasa seseorang semakin menyadari kalo cinta [not] hanya sekedar jalan jalan ke smb tiap malam minggu ada banyak yang harus dipersiapkan kedepannya itu jika ingin menjadi teman hidup,pos
sadness,ini juni dimana gugur daun bidara melunglai meresapkan sepi hanya sesak rindu menggebu disemua lembar lembar kekaguman aku pada mu sudah lelah kah kau menatap sementara langit masih menyimpan cahaya biarkan malam memeluk gelap pagi memuja sunyi dan aku mencinta engkau,neg
love,salah satu sahabat terbaik teman kakak inspirasi untuk selalu berbuat baik dan melihat dengan prasangka baik serta selalu berbagi love you mabes,pos
fear,ini sudah hampir akhir semester satu kalo enggak salah disini teman teman dekat gua enggak ada satu pun yang gua kasih tau gua benar benar mendem itu semua sendiri karena [not] ut bakal kesebar,neg
happy,tgb pilihan ummat ummat islam dari pelbagai penjuru negeri aceh padang riau lampung palembang kaltim sulsel papua dki jabar jateng jogja jatim bali ntb ntb semua menyatakan dukungannya kepada tgb karena mereka merindukan pemimoin yang amanah,pos
fear,[username] [username] kok seram seriusan itu btw ini sudah lama pas sama sekitar tahun yang lalu badan makin cungkring memang makan banyak enggak ngaruh sender,neg
happy,sejarah indonesia mengajarkan bahwa ajaran islam masuk ke indonesia dengan cara damai nilai mengenai perdamaian inilah yang sampai saat ini terus dipegang oleh umat islam indonesia,pos
fear,[username] [not] ut banget [not] ut di bawa kabur soalnya dulu pernah pengalaman dibawa kabur keluar kota untung ada bang ojek yang bisa bawa daku kabur waktu mereka pikir aku enggak bakalan lari hmmmm mereka enggak tau aku pux duit ebong buat ngibrit,neg
love,bangsa yang besar adalah bangsa yang cinta sesama seorang muslim yang paling dicintai adalah mereka yang peduli terhadap saudara saudaranya dimana pun mereka berada [not] hanya di indonesia mereka juga ada di paletina suriah rohingya dan lainnya [url],pos
love,enggak pernah sama sekali membatasi dia buat chatan orang main sama siapa saja terserah dia karena semakin kita larang semakin kesempatan orang buat bohongin kita tuh gede jadi terserah lah ya ensenang saja menjalani hubungan ini,pos
happy,terimakasih bapak ibu dari dinas perindustrian pengusaha spa kalimantan selatan sudah berkunjung ke semoga dilain kesempatan bisa berkunjung kembali,pos
fear,caratss aku [not] ut deh enggak ada teman pas masuk kuliah soalnya tadi pas aku wawancara kayak yang lain itu sudah sama temannya aku coba bertanya dan mengobrol tapi mereka nya begitu aku harus bagaimana dong carats,neg
sadness,sebagai manusia aku bisa saja salah saat melihat manusia lain aku cuma sedang melihat diriku sendiri sebenarnya jadi aku meminta maaf ya shan seperti yang biasa aku lakukan,neg
sadness,di malam ini saat lagi terpojokkan memilih jalan dapat dm begini kalo sudah ada niat segera di laksanakan soale entar di tunda sama dengan enggak jadi wkwk biasane wkwk lalu kutersedaq,neg
sadness,bersamamu aku ingin lupa pada sebuah kata pergi yang meninggalkan luka karena aku pernah kehilangan banyak hal yang aku miliki namun untukmu aku siap kehilangan kembali banyak hal,neg
fear,[username] [username] deg degan mana sama kalau tbtb mamah bilang kak tutup taperwer mamah kemana ya tadi [not] nya kamu yang habis pakai jeng jengggg [neg],neg
love,gue masih bisa sayang sama lo dengan layak [not] lo harus tau apapun tentang gue kenapa gue harus merepotkan diri kayak begini padahal ikut campur itu enggak ada dalam skill yang diperlukan,pos
happy,[username] not only educated tapi jadi lah seorang isteri yang mampu menjadi sahabat baik kekasih dan juga isteri yang baik terhadap suami ini shaa allah niat nuhaa yang baik itu akan dapat petunjuk dari allah swt,pos
fear,aku cantik loh pacarnya acong [not] ganggu ganggu ya,neg
love,kurang lebih begitulah isi surat adipati karena untuk istri tercintanya dewi surtikanti memang [not] seterkenal yang lainnya tapi baik adipati karena maupun dewi surtikanti cinta mereka sangat besar dan hanya dewi surtikanti yang adipati karena cintai sampai maut menjemputnya,pos
love,aku bahagia bersama pisces dan mencintai dengan tulus mencintai dengan apa adanya dan hanya dengan pisces ku [not] ingin lepas apapun yang terjadi bahkan dulu jika ku disebut bodoh pun aku rela hahaha memang cinta membuat buta,pos
fear,baru pulang mama said [not] kebanyakan mikir kamu ya mama [not] ut uwa tiba tiba pembuluh darah otaknya pecah sebelumnya telepon ibunya kepalanya sakit dan pas ditemuin lagi kejang dikamar,neg
happy,sayang tapi memang holmes juga akan lebih dapat menit di suns kelebihan muscala di outside shooting jadi pembeda di sini,pos
fear,gempa di lombok [not] berhenti setidaknya sudah dua ratusan lebih terjadi gempa susulan sejak pagi kemarin terus aku bayangkan bagaimana rasanya jadi rangorang yang ada di sana sekarang pasti enggak nyenyak tidurnya karena cemas,neg
fear,was2 ketar ketir deg-degan karena [not] ut ditolak telat meeting pekerjaan [not] kelar lupa beli apaan pas disuruh emak beli sesuatu,neg
fear,kadang aku terasa sesuatu [not] ut [not] ut akan [not] memperoleh yang aku ingini [not] ut akan kehilangan yang aku ada [not] ut akan semuanya berubah sekelip mata,neg
sadness,wah kasihan kucingnya pasti sakit deh [pos] ha ada semut keinjek kucing memang ada yang kcelakan,neg
happy,anak laki gue care banget dia merhatiin banget apa yang gue pakai kapan-kapan gue ceritain soal tuyul ujug2 dia bertanya soal tuyul,pos
fear,terus tadi ada orang dari dinas ngambil sampel air katanya keluar hasilnya minggu depan aku jadi agak [not] ut kalo mengetahui fakta ada binatang apa yang hidup di air tersebut,neg
happy,hahaha niatnya titip bamer doang kalo ketemu kang sayur berhubung dia belinya di pasar sekalian titip yang lain haha suamiku baik sekali [url],pos
fear,[askmf] aku maba aku termasuk orang yang susah cari teman baru kemarin aku gabung sama grup fakultas padahal grup itu sudah ada sejak lama aku bingung enggak bisa ikut nimbrung mengobrol karena [not] tau apa-apa aku jadi [not] ut be [not] enggak punya teman aku harus bagaimana,neg
